t,s,alpha(t+s)-beta(s),alpha(t+s),beta(s),gamma_used
-8.700000000000134,-50.0,0,0,0,1
-8.690000000000135,-50.0,0,0,0,1
-8.680000000000135,-50.0,0,0,0,1
-8.670000000000135,-50.0,0,0,0,1
-8.660000000000135,-50.0,0,0,0,1
-8.650000000000135,-50.0,0,0,0,1
-8.640000000000136,-50.0,0,0,0,1
-8.630000000000136,-50.0,0,0,0,1
-8.620000000000136,-50.0,0,0,0,1
-8.610000000000136,-50.0,0,0,0,1
-8.600000000000136,-50.0,0,0,0,1
-8.590000000000137,-50.0,0,0,0,1
-8.580000000000137,-50.0,0,0,0,1
-8.570000000000137,-50.0,0,0,0,1
-8.560000000000137,-50.0,0,0,0,1
-8.550000000000137,-50.0,0,0,0,1
-8.540000000000138,-50.0,0,0,0,1
-8.530000000000138,-50.0,0,0,0,1
-8.520000000000138,-50.0,0,0,0,1
-8.510000000000138,-50.0,0,0,0,1
-8.500000000000139,-50.0,0,0,0,1
-8.490000000000139,-50.0,0,0,0,1
-8.480000000000139,-50.0,0,0,0,1
-8.47000000000014,-50.0,0,0,0,1
-8.46000000000014,-50.0,0,0,0,1
-8.45000000000014,-50.0,0,0,0,1
-8.44000000000014,-50.0,0,0,0,1
-8.43000000000014,-50.0,0,0,0,1
-8.42000000000014,-50.0,0,0,0,1
-8.41000000000014,-50.0,0,0,0,1
-8.40000000000014,-50.0,0,0,0,1
-8.390000000000141,-50.0,0,0,0,1
-8.380000000000141,-50.0,0,0,0,1
-8.370000000000141,-50.0,0,0,0,1
-8.360000000000142,-50.0,0,0,0,1
-8.350000000000142,-50.0,0,0,0,1
-8.340000000000142,-50.0,0,0,0,1
-8.330000000000142,-50.0,0,0,0,1
-8.320000000000142,-50.0,0,0,0,1
-8.310000000000143,-50.0,0,0,0,1
-8.300000000000143,-50.0,0,0,0,1
-8.290000000000143,-50.0,0,0,0,1
-8.280000000000143,-50.0,0,0,0,1
-8.270000000000143,-50.0,0,0,0,1
-8.260000000000144,-50.0,0,0,0,1
-8.250000000000144,-50.0,0,0,0,1
-8.240000000000144,-50.0,0,0,0,1
-8.230000000000144,-50.0,0,0,0,1
-8.220000000000145,-50.0,0,0,0,1
-8.210000000000145,-50.0,0,0,0,1
-8.200000000000145,-50.0,0,0,0,1
-8.190000000000145,-50.0,0,0,0,1
-8.180000000000145,-50.0,0,0,0,1
-8.170000000000146,-50.0,0,0,0,1
-8.160000000000146,-50.0,0,0,0,1
-8.150000000000146,-50.0,0,0,0,1
-8.140000000000146,-50.0,0,0,0,1
-8.130000000000146,-50.0,0,0,0,1
-8.120000000000147,-50.0,0,0,0,1
-8.110000000000147,-50.0,0,0,0,1
-8.100000000000147,-50.0,0,0,0,1
-8.090000000000147,-50.0,0,0,0,1
-8.080000000000148,-50.0,0,0,0,1
-8.070000000000148,-50.0,0,0,0,1
-8.060000000000148,-50.0,0,0,0,1
-8.050000000000148,-50.0,0,0,0,1
-8.040000000000148,-50.0,0,0,0,1
-8.030000000000149,-50.0,0,0,0,1
-8.020000000000149,-50.0,0,0,0,1
-8.010000000000149,-50.0,0,0,0,1
-8.00000000000015,-50.0,0,0,0,1
-7.990000000000149,13.989999999987269,0.014999999993335678,14.99999999997424,14.984999999980904,1
-7.98000000000015,13.979999999987271,0.029999999993336246,14.999999999974243,14.969999999980907,1
-7.97000000000015,13.969999999987273,0.044999999993336814,14.999999999974246,14.95499999998091,1
-7.96000000000015,13.959999999987275,0.05999999999333738,14.99999999997425,14.939999999980913,1
-7.95000000000015,13.949999999987277,0.07499999999333795,14.999999999974253,14.924999999980916,1
-7.9400000000001505,13.939999999987279,0.08999999999333852,14.999999999974257,14.909999999980919,1
-7.930000000000151,13.929999999987281,0.10499999999333909,14.99999999997426,14.894999999980922,1
-7.920000000000151,13.919999999987283,0.11999999999333966,14.999999999974264,14.879999999980924,1
-7.910000000000151,13.909999999987285,0.13499999999334023,14.999999999974268,14.864999999980927,1
-7.900000000000151,13.899999999987287,0.1499999999933408,14.999999999974271,14.84999999998093,1
-7.890000000000152,13.889999999987289,0.16499999999334136,14.999999999974275,14.834999999980933,1
-7.880000000000152,13.879999999987291,0.17999999999334193,14.999999999974278,14.819999999980936,1
-7.870000000000152,13.869999999987293,0.1949999999933425,14.999999999974282,14.80499999998094,1
-7.860000000000152,13.859999999987295,0.20999999999334307,14.999999999974285,14.789999999980942,1
-7.850000000000152,13.849999999987297,0.22499999999334364,14.999999999974289,14.774999999980945,1
-7.840000000000153,13.839999999987299,0.2399999999933442,14.999999999974293,14.759999999980948,1
-7.830000000000153,13.829999999987301,0.2549999999933448,14.999999999974296,14.744999999980951,1
-7.820000000000153,13.819999999987303,0.26999999999334534,14.9999999999743,14.729999999980954,1
-7.810000000000153,13.809999999987305,0.2849999999933459,14.999999999974303,14.714999999980957,1
-7.8000000000001535,13.799999999987307,0.2999999999933465,14.999999999974307,14.69999999998096,1
-7.790000000000154,13.789999999987309,0.31499999999334705,14.99999999997431,14.684999999980963,1
-7.780000000000154,13.77999999998731,0.3299999999933476,14.999999999974314,14.669999999980966,1
-7.770000000000154,13.769999999987313,0.3449999999933482,14.999999999974317,14.65499999998097,1
-7.760000000000154,13.759999999987315,0.35999999999334875,14.999999999974321,14.639999999980972,1
-7.7500000000001545,13.749999999987317,0.3749999999933493,14.999999999974325,14.624999999980975,1
-7.740000000000155,13.739999999987319,0.3899999999933499,14.999999999974328,14.609999999980978,1
-7.730000000000155,13.72999999998732,0.40499999999335046,14.999999999974332,14.594999999980981,1
-7.720000000000155,13.719999999987323,0.419999999993351,14.999999999974335,14.579999999980984,1
-7.710000000000155,13.709999999987325,0.4349999999933516,14.999999999974339,14.564999999980987,1
-7.700000000000156,13.699999999987327,0.44999999999335216,14.999999999974342,14.54999999998099,1
-7.690000000000156,13.689999999987329,0.46499999999335273,14.999999999974346,14.534999999980993,1
-7.680000000000156,13.67999999998733,0.4799999999933533,14.99999999997435,14.519999999980996,1
-7.670000000000156,13.669999999987333,0.49499999999335387,14.999999999974353,14.504999999980999,1
-7.6600000000001565,13.659999999987335,0.5099999999933544,14.999999999974357,14.489999999981002,1
-7.650000000000157,13.649999999987337,0.524999999993355,14.99999999997436,14.474999999981005,1
-7.640000000000157,13.639999999987339,0.5399999999933556,14.999999999974364,14.459999999981008,1
-7.630000000000157,13.62999999998734,0.5549999999933561,14.999999999974367,14.444999999981011,1
-7.620000000000157,13.619999999987343,0.5699999999933567,14.99999999997437,14.429999999981014,1
-7.6100000000001575,13.609999999987345,0.5849999999933573,14.999999999974374,14.414999999981017,1
-7.600000000000158,13.599999999987347,0.5999999999933578,14.999999999974378,14.39999999998102,1
-7.590000000000158,13.589999999987349,0.6149999999933584,14.999999999974381,14.384999999981023,1
-7.580000000000158,13.57999999998735,0.629999999993359,14.999999999974385,14.369999999981026,1
-7.570000000000158,13.569999999987353,0.6449999999933596,14.999999999974388,14.354999999981029,1
-7.560000000000159,13.559999999987355,0.6599999999933601,14.999999999974392,14.339999999981032,1
-7.550000000000159,13.549999999987357,0.6749999999933607,14.999999999974396,14.324999999981035,1
-7.540000000000159,13.539999999987359,0.6899999999933613,14.9999999999744,14.309999999981038,1
-7.530000000000159,13.52999999998736,0.7049999999933618,14.999999999974403,14.29499999998104,1
-7.5200000000001594,13.519999999987363,0.7199999999933624,14.999999999974406,14.279999999981044,1
-7.51000000000016,13.509999999987365,0.734999999993363,14.99999999997441,14.264999999981047,1
-7.50000000000016,13.499999999987367,0.7499999999933635,14.999999999974413,14.24999999998105,1
-7.49000000000016,13.489999999987369,0.7649999999933641,14.999999999974417,14.234999999981053,1
-7.48000000000016,13.47999999998737,0.7799999999933647,14.99999999997442,14.219999999981056,1
-7.4700000000001605,13.469999999987373,0.7949999999933652,14.999999999974424,14.204999999981059,1
-7.460000000000161,13.459999999987375,0.8099999999933658,14.999999999974428,14.189999999981062,1
-7.450000000000161,13.449999999987376,0.8249999999933664,14.999999999974431,14.174999999981065,1
-7.440000000000161,13.439999999987378,0.8399999999933669,14.999999999974435,14.159999999981068,1
-7.430000000000161,13.42999999998738,0.8549999999933675,14.999999999974438,14.14499999998107,1
-7.420000000000162,13.419999999987382,0.8699999999933681,14.999999999974442,14.129999999981074,1
-7.410000000000162,13.409999999987384,0.8849999999933686,14.999999999974445,14.114999999981077,1
-7.400000000000162,13.399999999987386,0.8999999999933692,14.999999999974449,14.09999999998108,1
-7.390000000000162,13.389999999987388,0.9149999999933698,14.999999999974452,14.084999999981083,1
-7.380000000000162,13.37999999998739,0.9299999999933704,14.999999999974456,14.069999999981086,1
-7.370000000000163,13.369999999987392,0.9449999999933709,14.99999999997446,14.054999999981089,1
-7.360000000000163,13.359999999987394,0.9599999999933715,14.999999999974463,14.039999999981092,1
-7.350000000000163,13.349999999987396,0.9749999999933721,14.999999999974467,14.024999999981095,1
-7.340000000000163,13.339999999987398,0.9899999999933726,14.99999999997447,14.009999999981098,1
-7.3300000000001635,13.3299999999874,1.0049999999933732,14.999999999974474,13.9949999999811,1
-7.320000000000164,13.319999999987402,1.0199999999933738,14.999999999974477,13.979999999981104,1
-7.310000000000164,13.309999999987404,1.0349999999933743,14.99999999997448,13.964999999981107,1
-7.300000000000164,13.299999999987406,1.049999999993375,14.999999999974484,13.94999999998111,1
-7.290000000000164,13.289999999987408,1.0649999999933755,14.999999999974488,13.934999999981112,1
-7.280000000000165,13.27999999998741,1.079999999993376,14.999999999974492,13.919999999981115,1
-7.270000000000165,13.269999999987412,1.0949999999933766,14.999999999974495,13.904999999981118,1
-7.260000000000165,13.259999999987414,1.1099999999933772,14.999999999974499,13.889999999981121,1
-7.250000000000165,13.249999999987416,1.1249999999933777,14.999999999974502,13.874999999981124,1
-7.240000000000165,13.239999999987418,1.1399999999933783,14.999999999974506,13.859999999981127,1
-7.230000000000166,13.22999999998742,1.1549999999933789,14.99999999997451,13.84499999998113,1
-7.220000000000166,13.219999999987422,1.1699999999933794,14.999999999974513,13.829999999981133,1
-7.210000000000166,13.209999999987424,1.18499999999338,14.999999999974516,13.814999999981136,1
-7.200000000000166,13.199999999987426,1.1999999999933806,14.99999999997452,13.79999999998114,1
-7.1900000000001665,13.189999999987428,1.2149999999933812,14.999999999974523,13.784999999981142,1
-7.180000000000167,13.17999999998743,1.2299999999933817,14.999999999974527,13.769999999981145,1
-7.170000000000167,13.169999999987432,1.2449999999933823,14.99999999997453,13.754999999981148,1
-7.160000000000167,13.159999999987434,1.2599999999933829,14.999999999974534,13.739999999981151,1
-7.150000000000167,13.149999999987436,1.2749999999933834,14.999999999974538,13.724999999981154,1
-7.1400000000001675,13.139999999987438,1.289999999993384,14.999999999974541,13.709999999981157,1
-7.130000000000168,13.12999999998744,1.3049999999933846,14.999999999974545,13.69499999998116,1
-7.120000000000168,13.119999999987442,1.3199999999933851,14.999999999974548,13.679999999981163,1
-7.110000000000168,13.109999999987444,1.3349999999933857,14.999999999974552,13.664999999981166,1
-7.100000000000168,13.099999999987446,1.3499999999933863,14.999999999974555,13.64999999998117,1
-7.090000000000169,13.089999999987448,1.3649999999933868,14.999999999974559,13.634999999981172,1
-7.080000000000169,13.07999999998745,1.3799999999933874,14.999999999974563,13.619999999981175,1
-7.070000000000169,13.069999999987452,1.394999999993388,14.999999999974566,13.604999999981178,1
-7.060000000000169,13.059999999987454,1.4099999999933885,14.99999999997457,13.589999999981181,1
-7.0500000000001695,13.049999999987456,1.424999999993389,14.999999999974573,13.574999999981184,1
-7.04000000000017,13.039999999987458,1.4399999999933897,14.999999999974577,13.559999999981187,1
-7.03000000000017,13.02999999998746,1.4549999999933902,14.99999999997458,13.54499999998119,1
-7.02000000000017,13.019999999987462,1.4699999999933908,14.999999999974584,13.529999999981193,1
-7.01000000000017,13.009999999987464,1.4849999999933914,14.999999999974587,13.514999999981196,1
-7.0000000000001705,12.999999999987466,1.499999999993392,14.999999999974591,13.499999999981199,1
-6.990000000000171,12.989999999987468,1.5149999999933925,14.999999999974595,13.484999999981202,1
-6.980000000000171,12.97999999998747,1.529999999993393,14.999999999974598,13.469999999981205,1
-6.970000000000171,12.969999999987472,1.5449999999933937,14.999999999974602,13.454999999981208,1
-6.960000000000171,12.959999999987474,1.5599999999933942,14.999999999974605,13.439999999981211,1
-6.950000000000172,12.949999999987476,1.5749999999933948,14.999999999974609,13.424999999981214,1
-6.940000000000172,12.939999999987478,1.5899999999933954,14.999999999974612,13.409999999981217,1
-6.930000000000172,12.92999999998748,1.604999999993396,14.999999999974616,13.39499999998122,1
-6.920000000000172,12.919999999987482,1.6199999999933965,14.99999999997462,13.379999999981223,1
-6.9100000000001724,12.909999999987484,1.634999999993397,14.999999999974623,13.364999999981226,1
-6.900000000000173,12.899999999987486,1.6499999999933976,14.999999999974627,13.349999999981229,1
-6.890000000000173,12.889999999987488,1.6649999999933982,14.99999999997463,13.334999999981232,1
-6.880000000000173,12.87999999998749,1.6799999999933988,14.999999999974634,13.319999999981235,1
-6.870000000000173,12.869999999987492,1.6949999999933993,14.999999999974637,13.304999999981238,1
-6.8600000000001735,12.859999999987494,1.7099999999934,14.99999999997464,13.28999999998124,1
-6.850000000000174,12.849999999987496,1.7249999999934005,14.999999999974644,13.274999999981244,1
-6.840000000000174,12.839999999987498,1.739999999993401,14.999999999974648,13.259999999981247,1
-6.830000000000174,12.8299999999875,1.7549999999934016,14.999999999974651,13.24499999998125,1
-6.820000000000174,12.819999999987502,1.7699999999934022,14.999999999974655,13.229999999981253,1
-6.810000000000175,12.809999999987504,1.7849999999934028,14.999999999974658,13.214999999981256,1
-6.800000000000175,12.799999999987506,1.7999999999934033,14.999999999974662,13.199999999981259,1
-6.790000000000175,12.789999999987508,1.814999999993404,14.999999999974666,13.184999999981262,1
-6.780000000000175,12.77999999998751,1.8299999999934045,14.99999999997467,13.169999999981265,1
-6.770000000000175,12.769999999987512,1.844999999993405,14.999999999974673,13.154999999981268,1
-6.760000000000176,12.759999999987514,1.8599999999934056,14.999999999974676,13.13999999998127,1
-6.750000000000176,12.749999999987516,1.8749999999934062,14.99999999997468,13.124999999981274,1
-6.740000000000176,12.739999999987518,1.8899999999934067,14.999999999974683,13.109999999981277,1
-6.730000000000176,12.72999999998752,1.9049999999934073,14.999999999974687,13.09499999998128,1
-6.7200000000001765,12.719999999987522,1.9199999999934079,14.99999999997469,13.079999999981283,1
-6.710000000000177,12.709999999987524,1.9349999999934084,14.999999999974694,13.064999999981286,1
-6.700000000000177,12.699999999987526,1.949999999993409,14.999999999974698,13.049999999981289,1
-6.690000000000177,12.689999999987528,1.9649999999934096,14.999999999974701,13.034999999981292,1
-6.680000000000177,12.67999999998753,1.9799999999934101,14.999999999974705,13.019999999981295,1
-6.670000000000178,12.669999999987532,1.9949999999934107,14.999999999974708,13.004999999981298,1
-6.660000000000178,12.659999999987534,2.0099999999934113,14.999999999974712,12.9899999999813,1
-6.650000000000178,12.649999999987536,2.024999999993412,14.999999999974715,12.974999999981303,1
-6.640000000000178,12.639999999987538,2.0399999999934124,14.999999999974719,12.959999999981306,1
-6.630000000000178,12.62999999998754,2.054999999993413,14.999999999974722,12.94499999998131,1
-6.620000000000179,12.619999999987542,2.0699999999934136,14.999999999974726,12.929999999981312,1
-6.610000000000179,12.609999999987544,2.084999999993414,14.99999999997473,12.914999999981315,1
-6.600000000000179,12.599999999987546,2.0999999999934147,14.999999999974733,12.899999999981318,1
-6.590000000000179,12.589999999987548,2.1149999999934153,14.999999999974737,12.884999999981321,1
-6.5800000000001795,12.57999999998755,2.129999999993416,14.99999999997474,12.869999999981324,1
-6.57000000000018,12.569999999987552,2.1449999999934164,14.999999999974744,12.854999999981327,1
-6.56000000000018,12.559999999987554,2.159999999993417,14.999999999974747,12.83999999998133,1
-6.55000000000018,12.549999999987556,2.1749999999934175,14.99999999997475,12.824999999981333,1
-6.54000000000018,12.539999999987558,2.189999999993418,14.999999999974754,12.809999999981336,1
-6.5300000000001805,12.52999999998756,2.2049999999934187,14.999999999974758,12.79499999998134,1
-6.520000000000181,12.519999999987562,2.2199999999934192,14.999999999974762,12.779999999981342,1
-6.510000000000181,12.509999999987564,2.23499999999342,14.999999999974765,12.764999999981345,1
-6.500000000000181,12.499999999987566,2.2499999999934204,14.999999999974769,12.749999999981348,1
-6.490000000000181,12.489999999987567,2.264999999993421,14.999999999974772,12.734999999981351,1
-6.480000000000182,12.47999999998757,2.2799999999934215,14.999999999974776,12.719999999981354,1
-6.470000000000182,12.469999999987571,2.294999999993422,14.99999999997478,12.704999999981357,1
-6.460000000000182,12.459999999987573,2.3099999999934226,14.999999999974783,12.68999999998136,1
-6.450000000000182,12.449999999987575,2.324999999993423,14.999999999974786,12.674999999981363,1
-6.4400000000001825,12.439999999987577,2.339999999993424,14.99999999997479,12.659999999981366,1
-6.430000000000183,12.42999999998758,2.3549999999934244,14.999999999974793,12.64499999998137,1
-6.420000000000183,12.419999999987581,2.369999999993425,14.999999999974797,12.629999999981372,1
-6.410000000000183,12.409999999987583,2.3849999999934255,14.9999999999748,12.614999999981375,1
-6.400000000000183,12.399999999987585,2.399999999993426,14.999999999974804,12.599999999981378,1
-6.3900000000001835,12.389999999987587,2.4149999999934266,14.999999999974808,12.584999999981381,1
-6.380000000000184,12.37999999998759,2.429999999993427,14.999999999974811,12.569999999981384,1
-6.370000000000184,12.369999999987591,2.4449999999934278,14.999999999974815,12.554999999981387,1
-6.360000000000184,12.359999999987593,2.4599999999934283,14.999999999974818,12.53999999998139,1
-6.350000000000184,12.349999999987595,2.474999999993429,14.999999999974822,12.524999999981393,1
-6.340000000000185,12.339999999987597,2.4899999999934295,14.999999999974825,12.509999999981396,1
-6.330000000000185,12.3299999999876,2.50499999999343,14.999999999974829,12.494999999981399,1
-6.320000000000185,12.319999999987601,2.5199999999934306,14.999999999974833,12.479999999981402,1
-6.310000000000185,12.309999999987603,2.534999999993431,14.999999999974836,12.464999999981405,1
-6.3000000000001855,12.299999999987605,2.5499999999934317,14.99999999997484,12.449999999981408,1
-6.290000000000186,12.289999999987607,2.5649999999934323,14.999999999974843,12.434999999981411,1
-6.280000000000186,12.27999999998761,2.579999999993433,14.999999999974847,12.419999999981414,1
-6.270000000000186,12.269999999987611,2.5949999999934334,14.99999999997485,12.404999999981417,1
-6.260000000000186,12.259999999987613,2.609999999993434,14.999999999974854,12.38999999998142,1
-6.2500000000001865,12.249999999987615,2.6249999999934346,14.999999999974857,12.374999999981423,1
-6.240000000000187,12.239999999987617,2.639999999993435,14.999999999974861,12.359999999981426,1
-6.230000000000187,12.22999999998762,2.6549999999934357,14.999999999974865,12.344999999981429,1
-6.220000000000187,12.219999999987621,2.6699999999934363,14.999999999974868,12.329999999981432,1
-6.210000000000187,12.209999999987623,2.684999999993437,14.999999999974872,12.314999999981435,1
-6.200000000000188,12.199999999987625,2.6999999999934374,14.999999999974875,12.299999999981438,1
-6.190000000000188,12.189999999987627,2.714999999993438,14.999999999974879,12.28499999998144,1
-6.180000000000188,12.17999999998763,2.7299999999934386,14.999999999974882,12.269999999981444,1
-6.170000000000188,12.169999999987631,2.744999999993439,14.999999999974886,12.254999999981447,1
-6.160000000000188,12.159999999987633,2.7599999999934397,14.99999999997489,12.23999999998145,1
-6.150000000000189,12.149999999987635,2.7749999999934403,14.999999999974893,12.224999999981453,1
-6.140000000000189,12.139999999987637,2.789999999993441,14.999999999974897,12.209999999981456,1
-6.130000000000189,12.12999999998764,2.8049999999934414,14.9999999999749,12.194999999981459,1
-6.120000000000189,12.119999999987641,2.819999999993442,14.999999999974904,12.179999999981462,1
-6.1100000000001895,12.109999999987643,2.8349999999934425,14.999999999974907,12.164999999981465,1
-6.10000000000019,12.099999999987645,2.849999999993443,14.99999999997491,12.149999999981468,1
-6.09000000000019,12.089999999987647,2.8649999999934437,14.999999999974914,12.13499999998147,1
-6.08000000000019,12.079999999987649,2.8799999999934442,14.999999999974918,12.119999999981474,1
-6.07000000000019,12.069999999987651,2.894999999993445,14.999999999974921,12.104999999981477,1
-6.060000000000191,12.059999999987653,2.9099999999934454,14.999999999974925,12.08999999998148,1
-6.050000000000191,12.049999999987655,2.924999999993446,14.999999999974928,12.074999999981483,1
-6.040000000000191,12.039999999987657,2.9399999999934465,14.999999999974932,12.059999999981486,1
-6.030000000000191,12.029999999987659,2.954999999993447,14.999999999974936,12.044999999981489,1
-6.020000000000191,12.019999999987661,2.9699999999934477,14.99999999997494,12.029999999981491,1
-6.010000000000192,12.009999999987663,2.9849999999934482,14.999999999974943,12.014999999981494,1
-6.000000000000192,11.999999999987665,2.999999999993449,14.999999999974946,11.999999999981497,1
-5.990000000000192,11.989999999987667,3.0149999999934494,14.99999999997495,11.9849999999815,1
-5.980000000000192,11.979999999987669,3.02999999999345,14.999999999974953,11.969999999981503,1
-5.9700000000001925,11.969999999987671,3.0449999999934505,14.999999999974957,11.954999999981506,1
-5.960000000000193,11.959999999987673,3.059999999993451,14.99999999997496,11.93999999998151,1
-5.950000000000193,11.949999999987675,3.0749999999934516,14.999999999974964,11.924999999981512,1
-5.940000000000193,11.939999999987677,3.089999999993452,14.999999999974968,11.909999999981515,1
-5.930000000000193,11.929999999987679,3.1049999999934528,14.999999999974971,11.894999999981518,1
-5.9200000000001936,11.919999999987681,3.1199999999934533,14.999999999974975,11.879999999981521,1
-5.910000000000194,11.909999999987683,3.134999999993454,14.999999999974978,11.864999999981524,1
-5.900000000000194,11.899999999987685,3.1499999999934545,14.999999999974982,11.849999999981527,1
-5.890000000000194,11.889999999987687,3.164999999993455,14.999999999974985,11.83499999998153,1
-5.880000000000194,11.879999999987689,3.1799999999934556,14.999999999974989,11.819999999981533,1
-5.870000000000195,11.86999999998769,3.194999999993456,14.999999999974992,11.804999999981536,1
-5.860000000000195,11.859999999987693,3.2099999999934568,14.999999999974996,11.78999999998154,1
-5.850000000000195,11.849999999987695,3.2249999999934573,14.999999999975,11.774999999981542,1
-5.840000000000195,11.839999999987697,3.239999999993458,14.999999999975003,11.759999999981545,1
-5.8300000000001955,11.829999999987699,3.2549999999934585,14.999999999975007,11.744999999981548,1
-5.820000000000196,11.8199999999877,3.269999999993459,14.99999999997501,11.729999999981551,1
-5.810000000000196,11.809999999987703,3.2849999999934596,14.999999999975014,11.714999999981554,1
-5.800000000000196,11.799999999987705,3.29999999999346,14.999999999975017,11.699999999981557,1
-5.790000000000196,11.789999999987707,3.3149999999934607,14.99999999997502,11.68499999998156,1
-5.7800000000001965,11.779999999987709,3.3299999999934613,14.999999999975024,11.669999999981563,1
-5.770000000000197,11.76999999998771,3.344999999993462,14.999999999975028,11.654999999981566,1
-5.760000000000197,11.759999999987713,3.3599999999934624,14.999999999975032,11.639999999981569,1
